fire_hydrants,種別,管轄署所,住所,緯度,経度,口径,備考
295,公設消火栓,南消防署,福井市西木田２丁目５番７号,36.05259278888889,136.21400513611113,100,
296,公設消火栓,南消防署,福井市西木田２丁目６番２６号,36.05381861944445,136.21361013888887,300,
297,公設消火栓,南消防署,福井市西木田２丁目２番２号,36.055156472222215,136.21467805555557,100,
298,公設消火栓,南消防署,福井市西木田２丁目９番１０号,36.05417055833333,136.2130301777778,300,
299,公設消火栓,中消防署,福井市二の宮５丁目４番５号,36.08283361666666,136.2063986361111,100,
300,公設消火栓,中消防署,福井市二の宮５丁目５番６号,36.08322761388889,136.20788139166666,100,
301,公設消火栓,中消防署,福井市二の宮５丁目５番３４号,36.08357459166666,136.20845930277778,100,
302,公設消火栓,中消防署,福井市二の宮２丁目２３番,36.08722775555555,136.22502360555558,100,
303,公設消火栓,中消防署,福井市二の宮２丁目３１番１０号,36.086994874999995,136.2267315,100,
304,公設防火水槽,清水分署,福井市笹谷町３３番１０号,36.004675077777776,136.10367122500003,,
305,公設防火水槽,清水分署,福井市笹谷町４７番７号,36.01177725277778,136.10716254999997,,
306,公設防火水槽,清水分署,福井市笹谷町４８番３号,36.013343049999996,136.10658155555558,,
307,公設防火水槽,清水分署,福井市笹谷町５４番２９号,36.01671561388889,136.10535356111114,,
308,公設消火栓,北分署,福井市定正１丁目１３１１番,36.118538397222224,136.2289210972222,100,
309,公設消火栓,北分署,福井市定正１丁目７１１番,36.11923531111111,136.22898308888887,100,
310,公設消火栓,東消防署,福井市寮町９９９番９９９号,36.06515483055555,136.27760636666667,100,
311,公設防火水槽,東消防署,福井市坂下町２番２号,36.06998550000001,136.27720021666667,,
312,その他,東消防署,福井市坂下町７番１０号,36.06997162222222,136.27951098888886,,
313,公設消火栓,清水分署,福井市笹谷町５８番１９号,36.017574533333324,136.1063784277778,100,
314,公設消火栓,清水分署,福井市笹谷町５８番１５号,36.017649513888884,136.1059034722222,100,
315,公設消火栓,清水分署,福井市笹谷町１１０番１２号,36.01770948611111,136.10505355555557,75,
316,公設消火栓,清水分署,福井市笹谷町６４番２７号,36.01692055833333,136.10399369166666,100,
317,公設消火栓,清水分署,福井市笹谷町６４番１０号,36.01694858611112,136.10537354999997,100,
318,公設消火栓,清水分署,福井市笹谷町５８番２７号,36.01683063055555,136.106665425,150,
319,公設消火栓,清水分署,福井市笹谷町５４番１０号,36.01616668055555,136.10535158055558,100,
320,公設消火栓,清水分署,福井市笹谷町５４番３５号,36.01600672222223,136.10637848333332,150,
321,公設消火栓,清水分署,福井市笹谷町６５番３号,36.01540976666666,136.10511663333332,75,
322,公設消火栓,清水分署,福井市笹谷町４８番９号,36.01377898333334,136.10592360833337,75,
323,公設防火水槽,社分署,福井市西谷町１１番７号,36.040691080555554,136.2043041861111,,
324,公設消火栓,麻生津分遣所,福井市花守町２番４２号,36.00374501944445,136.16668725000002,150,
325,公設防火水槽,麻生津分遣所,福井市花守町６番３号,36.00205731944445,136.16900414444441,,
326,公設消火栓,南消防署,福井市花堂北２丁目５番６号,36.04241311666667,136.21372751944446,150,
327,公設消火栓,南消防署,福井市花堂北２丁目１７番１０号,36.041883177777784,136.21336156388887,150,
328,公設消火栓,南消防署,福井市花堂北２丁目１６番３６号,36.042047133333334,136.21250560277775,100,
329,公設消火栓,南消防署,福井市花堂北２丁目１８番９号,36.041927119444445,136.2113646722222,100,
330,公設消火栓,南消防署,福井市花堂北２丁目１８番２０号,36.041825100000004,136.2100617472222,100,
331,公設消火栓,南消防署,福井市花堂北２丁目１５番６号,36.04105028055555,136.21308961666668,150,
332,公設消火栓,南消防署,福井市花堂北１丁目２番２０号,36.043002075,136.21511941388889,200,
333,公設消火栓,南消防署,福井市花堂北２丁目１４番２３号,36.040650299999996,136.21182570555558,100,
334,公設消火栓,南消防署,福井市花堂北１丁目３番１９号,36.04169723611112,136.21466649999996,200,
335,公設消火栓,南消防署,福井市花堂北２丁目１５番４０号,36.04138321944445,136.2124256361111,100,
336,公設消火栓,南消防署,福井市花堂北２丁目２０番２５号,36.04123319166667,136.2106627416667,100,
337,公設消火栓,西安居分遣所,福井市羽坂町４８番６号２２,36.06354024444445,136.14586776666667,100,
338,その他,西安居分遣所,福井市羽坂町２４番２９号,36.06399804166667,136.13776658333333,,
339,その他,西安居分遣所,福井市羽坂町地係,36.063496238888895,136.1451238388889,,
340,公設消火栓,中消防署,福井市二の宮１丁目１０番１６号,36.08707896944444,136.2285784083333,100,
341,公設消火栓,中消防署,福井市二の宮５丁目８番１３号,36.08508040555556,136.20838737499997,100,
342,公設消火栓,中消防署,福井市二の宮１丁目１１番１３号,36.08715891111112,136.22771445833334,100,
343,公設消火栓,中消防署,福井市二の宮３丁目２番１４号,36.08323095277778,136.218263525,150,
344,公設消火栓,中消防署,福井市二の宮４丁目６番１０号,36.083805586111104,136.20913718888892,150,
345,公設消火栓,中消防署,福井市二の宮２丁目２９番２２号,36.08773071111111,136.22512663055554,100,
346,公設消火栓,中消防署,福井市二の宮３丁目３９番１号,36.08754444166667,136.21819354722226,100,
347,公設消火栓,中消防署,福井市二の宮４丁目４５番１号,36.0876333,136.2137864111111,100,
348,公設消火栓,中消防署,福井市二の宮４丁目２０番２８号,36.08469158055555,136.2123286194444,100,
349,公設消火栓,中消防署,福井市二の宮４丁目２２番２号,36.0846246388889,136.21382233611115,100,
350,公設消火栓,中消防署,福井市二の宮４丁目２０番６号,36.08434161111111,136.21192568888887,100,
351,公設消火栓,中消防署,福井市二の宮４丁目２２番６号,36.08438864444444,136.2131334638889,100,
352,公設消火栓,中消防署,福井市二の宮４丁目８番１５号,36.08374665833334,136.21114181944446,100,
353,公設消火栓,中消防署,福井市二の宮４丁目９番１５号,36.08370870277777,136.21237259444445,100,
354,公設消火栓,中消防署,福井市二の宮４丁目９番１号,36.08362776111111,136.21383632500002,100,
355,公設消火栓,中消防署,福井市松本３丁目９番１０号,36.071393666666665,136.2239600416667,100,
356,公設消火栓,中消防署,福井市松本４丁目１１番７号,36.07288527222222,136.21844961944444,250,
357,公設消火栓,中消防署,福井市松本３丁目２６番５号,36.074851205555554,136.22343501666666,250,
358,公設消火栓,中消防署,福井市松本３丁目２８番２号,36.07477030277778,136.22527488055556,250,
359,公設消火栓,清水分署,福井市笹谷町５１番２９号,36.01396297777778,136.10672251944442,150,
360,公設消火栓,清水分署,福井市笹谷町５０番１２号,36.01332708055556,136.1077844333333,75,
361,公設消火栓,清水分署,福井市笹谷町５０番１８号,36.01263819722222,136.1092783027778,75,
362,公設消火栓,清水分署,福井市笹谷町１２番９号,36.01171034444444,136.11150710277778,75,
363,公設消火栓,清水分署,福井市笹谷町１２番３１号,36.01065247222222,136.11150714722223,100,
364,公設消火栓,清水分署,福井市笹谷町１２０番１号,36.00954660833333,136.1115961888889,75,
365,公設消火栓,清水分署,福井市笹谷町１６番９号,36.01101139722222,136.10940235,75,
366,公設消火栓,清水分署,福井市笹谷町１６番２９号,36.011404322222226,136.10819545555555,75,
367,公設消火栓,北分署,福井市栄町１６番２号,36.10747255833333,136.22404360277778,100,
368,公設消火栓,麻生津分遣所,福井市生野町２番６８号,35.98991854166667,136.2131023722222,150,
369,公設防火水槽,麻生津分遣所,福井市生野町４番２２号,35.99056245833333,136.21336632777775,,
370,公設防火水槽,麻生津分遣所,福井市生野町,35.988700655555554,136.2112506111111,,
371,私設防火水槽,麻生津分遣所,福井市生野町２０番２７号,35.98805477222222,136.21199754444442,,
372,公設消火栓,川西分署,福井市菖蒲谷町１７番６５号,36.148332325000005,136.14114241388893,100,
373,公設消火栓,川西分署,福井市菖蒲谷町１６番２８号,36.14890427222222,136.14130331388887,100,
374,公設消火栓,川西分署,福井市菖蒲谷町１６番５１号,36.14933719722222,136.1402424083333,100,
375,公設消火栓,川西分署,福井市菖蒲谷町１６番４２号,36.14951521944444,136.14171117222222,100,
376,公設消火栓,川西分署,福井市菖蒲谷町,36.14935427222221,136.14290902222223,100,
377,公設消火栓,清水分署,福井市三留町１番７号,36.03928921388889,136.15298060555554,75,
378,公設消火栓,清水分署,福井市三留町７２番３号,36.04060405833333,136.154081475,100,
379,公設消火栓,清水分署,福井市三留町７２番３号,36.04111499722222,136.15456441666666,100,
380,公設消火栓,清水分署,福井市三留町７２番８号,36.04027609722222,136.1546894055556,100,
381,公設消火栓,清水分署,福井市三留町７２番１０号,36.04104000833333,136.15592426111112,100,
382,公設消火栓,清水分署,福井市三留町７２番１０号,36.04117199444445,136.15655018888887,100,
383,公設消火栓,清水分署,福井市三留町１３番５９号,36.037960375,136.1510228388889,100,
384,公設消火栓,清水分署,福井市三留町１２番５８号,36.03862429166667,136.1528896194444,150,
385,公設消火栓,西分署,福井市三ツ屋町,36.086640805555554,136.19740856111113,400,
386,公設消火栓,西分署,福井市三ツ屋町,36.08293751111112,136.19030156666665,100,
387,公設消火栓,西分署,福井市三ツ屋町１７番６号,36.084010408333334,136.18941765833335,100,
388,公設消火栓,西分署,福井市三ツ屋町１５番８号,36.08559421944445,136.18942273888885,100,
389,公設消火栓,西分署,福井市三ツ屋町１７番１０号,36.08474931944445,136.1894066972222,100,
390,公設消火栓,中消防署,福井市順化１丁目２１番１１号,36.06585713888889,136.21709478611115,100,
391,公設消火栓,西分署,福井市三ツ屋町１２番５号,36.08301347222223,136.19126753055556,150,
392,公設消火栓,西分署,福井市三ツ屋町１４番８号,36.08511623611111,136.19052868333335,100,
393,公設消火栓,西分署,福井市三ツ屋町地係,36.08554993611111,136.19712653888888,100,
394,公設消火栓,西安居分遣所,福井市西学園１丁目１０９番,36.067585386111105,136.18797193333333,100,
395,公設消火栓,中消防署,福井市二の宮５丁目１８番１号,36.08682721944445,136.20885434722223,200,
396,公設消火栓,中消防署,福井市二の宮５丁目１８番１号,36.08818508888889,136.20879238888887,200,
397,公設消火栓,中消防署,福井市二の宮２丁目６番２９号,36.084677952777774,136.22313771666668,100,
398,公設消火栓,中消防署,福井市二の宮２丁目１番６号,36.08380317777778,136.22530162777778,200,
399,公設消火栓,中消防署,福井市二の宮２丁目２７番１５号,36.08714356666667,136.2209349833333,300,
400,公設消火栓,中消防署,福井市二の宮３丁目５番,36.08429973333333,136.21553901111113,300,
401,公設消火栓,中消防署,福井市二の宮３丁目３５番１４号,36.08677143611111,136.21553002500002,300,
